% Yield (g): 17825.1
% Batch time (h): 54
%
% 1 - Time
% 2 - Cell mass concentration (g/l)
% 3 - Substrate concentration (g/l)
% 4 - Product concentration (g/l)
% 5 - Broth volume (l)
% 6 - Specific growth rate
% 7 - Specific productivity
% 8 - Feed rate -control- (g/l)

1.28525 1.64915 143.509 1.65053 10 0.369281 0.974449 0
1.29276 1.65373 143.463 1.66262 10 0.369028 0.974287 0
1.30029 1.65832 143.417 1.67476 10 0.368775 0.974124 0
1.30781 1.66293 143.371 1.68693 10 0.368521 0.973961 0
1.31533 1.66754 143.325 1.69913 10 0.368266 0.973798 0
1.32286 1.67217 143.278 1.71137 10 0.368012 0.973634 0
1.33039 1.67681 143.232 1.72364 10 0.367757 0.97347 0
1.33792 1.68146 143.185 1.73595 10 0.367501 0.973306 0
1.34546 1.68612 143.139 1.7483 10 0.367245 0.97314 0
1.353 1.69079 143.092 1.76069 10 0.366989 0.972975 0
1.36054 1.69548 143.045 1.77311 10 0.366732 0.972809 0
1.36808 1.70017 142.998 1.78557 10 0.366475 0.972643 0
1.37563 1.70488 142.951 1.79807 10 0.366218 0.972476 0
1.38318 1.7096 142.904 1.8106 10 0.36596 0.972309 0
1.39074 1.71433 142.857 1.82318 10 0.365701 0.972141 0
1.39829 1.71907 142.809 1.83579 10 0.365443 0.971973 0
1.40585 1.72383 142.762 1.84843 10 0.365184 0.971804 0
1.41341 1.72859 142.714 1.86112 10 0.364924 0.971635 0
1.42098 1.73337 142.666 1.87384 10 0.364664 0.971466 0
1.42855 1.73816 142.618 1.8866 10 0.364404 0.971296 0
1.43612 1.74296 142.57 1.89941 10 0.364143 0.971125 0
1.44369 1.74777 142.522 1.91224 10 0.363882 0.970954 0
1.45127 1.7526 142.474 1.92512 10 0.36362 0.970783 0
1.45885 1.75744 142.426 1.93803 10 0.363358 0.970611 0
1.46644 1.76228 142.377 1.95099 10 0.363096 0.970439 0
1.47403 1.76714 142.329 1.96398 10 0.362833 0.970267 0
1.48162 1.77202 142.28 1.97702 10 0.36257 0.970093 0
1.48921 1.7769 142.231 1.99009 10 0.362306 0.96992 0
1.49681 1.7818 142.182 2.0032 10 0.362042 0.969746 0
1.50441 1.78671 142.133 2.01635 10 0.361778 0.969571 0
1.51202 1.79163 142.084 2.02954 10 0.361513 0.969396 0
1.51963 1.79656 142.034 2.04277 10 0.361247 0.969221 0
